"Ano EmissÆo	Entrada/Sa¡da	Munic¡pio Destinat rio	CNAE (C)	Descri‡Æo do CNAE	CNAE (DivisÆo)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Cap¡tulo)	NCM (Posi‡Æo)	NCM (Subposi‡Æo)	CFOP	Descri‡Æo CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Cap¡tulo) Desc	NCM (Posi‡Æo) Desc	NCM (Subposi‡Æo) Desc"							
"2018	0 - entrada	ABAETETUBA	4520001	Servi‡os de manuten‡Æo e repara‡Æo mecƒnica de ve¡culos automotores	45	452	45200	87089100	87	8708	87089	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	1059.0	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	- Outras partes e acess¢rios:"							
"2018	0 - entrada	ABAETETUBA	4520001	Servi‡os de manuten‡Æo e repara‡Æo mecƒnica de ve¡culos automotores	45	452	45200	87089990	87	8708	87089	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	170.0	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	- Outras partes e acess¢rios:"							
"2018	0 - entrada	ABAETETUBA	4520001	Servi‡os de manuten‡Æo e repara‡Æo mecƒnica de ve¡culos automotores	45	452	45200	87089990	87	8708	87089	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	90.0	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	- Outras partes e acess¢rios:"							
"2018	0 - entrada	ABAETETUBA	4520006	Servi‡os de borracharia para ve¡culos automotores	45	452	45200	40114000	40	4011	40114	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	230.34	Borracha e suas obras.	""""""Pneum ticos novos, de borracha.""""""	"							
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	35061010	35	3506	35061	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	31.55	Mat‚rias albuminoides"	 produtos … base de amidos ou de f‚culas modificados	 colas	" enzimas.	""""""Colas e outros adesivos preparados, nÆo especificados nem compreendidos noutras posi‡äes"	" produtos de qualquer esp‚cie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, de peso l¡quido nÆo superior a 1 kg.""""""	"			
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	84818021	84	8481	84818	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	66.15	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Torneiras, v lvulas (incluindo as redutoras de pressÆo e as termost ticas) e dispositivos semelhantes, para canaliza‡äes, caldeiras, reservat¢rios, cubas e outros recipientes.""""""	"							
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	85065090	85	8506	85065	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	75.0	""""""M quinas, aparelhos e materiais el‚tricos, e suas partes"	" aparelhos de grava‡Æo ou de reprodu‡Æo de som, aparelhos de grava‡Æo ou de reprodu‡Æo de imagens e de som em televisÆo, e suas partes e acess¢rios.""""""	""""""Pilhas e baterias de pilhas, el‚tricas.""""""	"						
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	87083090	87	8708	87083	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	36.92	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	"							
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	87085099	87	8708	87085	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	144.82	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	"							
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	87089300	87	8708	87089	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	1033.86	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	- Outras partes e acess¢rios:"							
"2018	0 - entrada	ABAETETUBA	4530701	Com‚rcio por atacado de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	87089990	87	8708	87089	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	2225.91	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	- Outras partes e acess¢rios:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	27101932	27	2710	27101	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	42.0	""""""Combust¡veis minerais, ¢leos minerais e produtos da sua destila‡Æo"	 mat‚rias betuminosas	" ceras minerais.""""""	""""""àleos de petr¢leo ou de minerais betuminosos, exceto ¢leos brutos"	 prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos	" res¡duos de ¢leos.""""""	""""""- àleos de petr¢leo ou de minerais betuminosos (exceto ¢leos brutos) e prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os res¡duos de ¢leos:"""""""			
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	27101932	27	2710	27101	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	180.0	""""""Combust¡veis minerais, ¢leos minerais e produtos da sua destila‡Æo"	 mat‚rias betuminosas	" ceras minerais.""""""	""""""àleos de petr¢leo ou de minerais betuminosos, exceto ¢leos brutos"	 prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos	" res¡duos de ¢leos.""""""	""""""- àleos de petr¢leo ou de minerais betuminosos (exceto ¢leos brutos) e prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os res¡duos de ¢leos:"""""""			
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	27101932	27	2710	27101	1661	Devolu‡Æo de venda de combust¡vel ou lubrificante destinado … comercializa‡Æo	1	16	1025.0	""""""Combust¡veis minerais, ¢leos minerais e produtos da sua destila‡Æo"	 mat‚rias betuminosas	" ceras minerais.""""""	""""""àleos de petr¢leo ou de minerais betuminosos, exceto ¢leos brutos"	 prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos	" res¡duos de ¢leos.""""""	""""""- àleos de petr¢leo ou de minerais betuminosos (exceto ¢leos brutos) e prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os res¡duos de ¢leos:"""""""			
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	32081010	32	3208	32081	2411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	2	24	90.86	Extratos tanantes e tintoriais"	 taninos e seus derivados	 pigmentos e outras mat‚rias corantes	 tintas e vernizes	 m stiques	" tintas de escrever.	""""""Tintas e vernizes, … base de pol¡meros sint‚ticos ou de pol¡meros naturais modificados, dispersos ou dissolvidos em meio nÆo aquoso"	" solu‡äes definidas na Nota 4 do presente Cap¡tulo.""""""	"	
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	35061090	35	3506	35061	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	10.0	Mat‚rias albuminoides"	 produtos … base de amidos ou de f‚culas modificados	 colas	" enzimas.	""""""Colas e outros adesivos preparados, nÆo especificados nem compreendidos noutras posi‡äes"	" produtos de qualquer esp‚cie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, de peso l¡quido nÆo superior a 1 kg.""""""	"			
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	35061090	35	3506	35061	2202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	2	22	58.44	Mat‚rias albuminoides"	 produtos … base de amidos ou de f‚culas modificados	 colas	" enzimas.	""""""Colas e outros adesivos preparados, nÆo especificados nem compreendidos noutras posi‡äes"	" produtos de qualquer esp‚cie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, de peso l¡quido nÆo superior a 1 kg.""""""	"			
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	35061090	35	3506	35061	2411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	2	24	56.62	Mat‚rias albuminoides"	 produtos … base de amidos ou de f‚culas modificados	 colas	" enzimas.	""""""Colas e outros adesivos preparados, nÆo especificados nem compreendidos noutras posi‡äes"	" produtos de qualquer esp‚cie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, de peso l¡quido nÆo superior a 1 kg.""""""	"			
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	38112190	38	3811	38112	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	18.0	Produtos diversos das ind£strias qu¡micas.	""""""Prepara‡äes antidetonantes, inibidores de oxida‡Æo, aditivos peptizantes, beneficiadores de viscosidade, aditivos anticorrosivos e outros aditivos preparados, para ¢leos minerais (incluindo a gasolina) ou para outros l¡quidos utilizados para os mesmos fins que os ¢leos minerais.""""""	- Aditivos para ¢leos lubrificantes:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	38190000	38	3819	38190	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	1725.6	Produtos diversos das ind£strias qu¡micas.		"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	38200000	38	3820	38200	2202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	2	22	427.09	Produtos diversos das ind£strias qu¡micas.		"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40093100	40	4009	40093	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	59.33	Borracha e suas obras.	""""""Tubos de borracha vulcanizada nÆo endurecida, mesmo providos dos respectivos acess¢rios (por exemplo, juntas, cotovelos, flanges, uniäes).""""""	- Refor‡ados apenas com mat‚rias tˆxteis ou associados de outra forma apenas com mat‚rias tˆxteis:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40103200	40	4010	40103	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	18.0	Borracha e suas obras.	""""""Correias transportadoras ou de transmissÆo, de borracha vulcanizada.""""""	- Correias de transmissÆo:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40103300	40	4010	40103	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	78.0	Borracha e suas obras.	""""""Correias transportadoras ou de transmissÆo, de borracha vulcanizada.""""""	- Correias de transmissÆo:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40111000	40	4011	40111	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	17378.0	Borracha e suas obras.	""""""Pneum ticos novos, de borracha.""""""	"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40112090	40	4011	40112	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	24321.0	Borracha e suas obras.	""""""Pneum ticos novos, de borracha.""""""	"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40169300	40	4016	40169	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	285.11	Borracha e suas obras.	Outras obras de borracha vulcanizada nÆo endurecida.	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40169300	40	4016	40169	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	204.0	Borracha e suas obras.	Outras obras de borracha vulcanizada nÆo endurecida.	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40169990	40	4016	40169	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	296.0	Borracha e suas obras.	Outras obras de borracha vulcanizada nÆo endurecida.	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	40169990	40	4016	40169	2411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	2	24	45.66	Borracha e suas obras.	Outras obras de borracha vulcanizada nÆo endurecida.	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	70091000	70	7009	70091	2411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	2	24	687.14	Vidro e suas obras.	""""""Espelhos de vidro, mesmo emoldurados, incluindo os espelhos retrovisores.""""""	"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	73079900	73	7307	73079	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	116.0	""""""Obras de ferro fundido, ferro ou a‡o.""""""	""""""Acess¢rios para tubos (por exemplo, uniäes, cotovelos, luvas (mangas*)), de ferro fundido, ferro ou a‡o.""""""	- Outros:"							
"2018	0 - entrada	ABAETETUBA	4530703	Com‚rcio a varejo de pe‡as e acess¢rios novos para ve¡culos automotores	45	453	45307	73269090	73	7326	73269	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	5.0	""""""Obras de ferro fundido, ferro ou a‡o.""""""	Outras obras de ferro ou a‡o.	"							
